aid,institution_id,from_institution_id,from_oid,from_name,from_ranking,from_latitude,from_longitude,aid,postype,job_inst,institution_id,to_institution_id,to_oid,startdate,to_rank,to_latitude,to_longitude
8621,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,8621,1,UCLA,21842,6,36,2011-01-01,20,34.068921,-118.4451811
9167,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,9167,1,"Harvard University",19275,350,406,2005-01-01,1,42.376417,-71.1182727
9348,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,9348,1,"Duke University  ",19998,17,24,2003-01-11,15,36.0014258,-78.9382286
13476,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,13476,15,"Harvard University",19275,350,406,2008-01-01,1,42.376417,-71.1182727
22148,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,22148,1,"Yale University",19217,290,336,2009-01-01,11,41.3138919,-72.9240345
24461,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,24461,3," London School of Economics",19277,351,407,2003-01-11,5,51.5136884,-0.1167007
25549,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,25549,1,"university of pennsylvania",19104,137,157,2016-07-01,6,39.953339,-75.194527
27386,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,27386,3,"Georgetown University",19062,85,99,2016-09-01,60,38.9089853,-77.0734746
29380,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,29380,3,"Université de Lausanne",19253,326,376,2009-01-01,88,46.5222371,6.5843318
30024,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,30024,3,"Princeton University ",19622,747,886,2003-01-11,13,40.3490675,-74.6555328
30289,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,30289,1,"New York University",19470,144,167,2003-01-11,9,40.7290047,-73.9951385
33495,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,33495,1,"University of Chicago",19357,339,394,2015-01-01,2,41.7899222,-87.5973383
13375,19019,40,49,"Johns Hopkins University - Economics",66,39.3251692,-76.6227679,13375,1,"johns hopkins university",19019,40,49,2017-07-01,66,39.3251692,-76.6227679
26077,19019,40,49,"Johns Hopkins University - Economics",66,39.3251692,-76.6227679,26077,1,"university of wisconsin madison",19047,73,85,2016-07-01,31,43.0765006,-89.4052976
28103,19019,40,49,"Johns Hopkins University - Economics",66,39.3251692,-76.6227679,28103,1,"university of queensland",19208,266,310,2017-07-01,96,-27.494923,153.013491
26394,19231,125,354,"University of Southern California - Department of Economics",51,34.0223519,-118.285117,26394,NULL,"national university of singapore",19329,439,507,2016-07-01,27,1.2966426,103.7763939
29413,19231,125,354,"University of Southern California - Department of Economics",51,34.0223519,-118.285117,29413,1,"saint louis university",19046,72,84,2017-07-01,84,38.648238,-90.3048746
30132,19102,134,154,"Pennsylvania State University - Economics",79,40.797324,-77.868361,30132,1,"shanghai university of finance and economics",20251,1067,1306,2017-07-01,56,31.306911,121.496763
2703,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,2703,3,"London Business School",19430,564,660,2016-01-01,98,51.5261552,-0.160668
3037,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,3037,1,"Arizona State University",19900,370,432,2005-08-01,72,33.4166016,-111.9341819
4682,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,4682,1,"University of Warwick",19097,124,143,2013-09-01,33,52.3810194,-1.5630489
7448,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,7448,1,"Warwick Business School",19098,124,1356,2011-09-01,33,52.3823554,-1.5656233
16278,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,16278,2,"University of Sydney",19454,589,688,2017-05-01,100,-33.8853411,151.1852555
19435,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,19435,6,"University of Bologna",19201,246,286,2012-09-01,84,44.4972031,11.3521241
19833,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,19833,1,"University of Warwick",19098,124,1356,2014-09-01,33,52.3823554,-1.5656233
30915,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,30915,NULL,"bocconi university",19163,189,220,2016-07-01,25,45.4488022,9.1898607
32905,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,32905,1,"Tilburg University",19438,573,669,2017-09-01,22,51.5627987,5.042274
33776,19051,78,92,"Stanford University - Department of Economics",3,37.4284807,-122.1658358,33776,1,"Yale university ",19218,290,551,2019-01-01,11,41.315128,-72.920231
34366,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,34366,1,"Shanghai University of Finance and Economics",20251,1067,1306,2017-09-01,56,31.306911,121.496763
38987,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,38987,1,"Cornell University",19384,361,603,2018-09-01,18,42.4473742,-76.4822234
39842,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,39842,7,"Bocconi University",19163,189,220,2018-09-01,25,45.4488022,9.1898607
26060,19097,124,143,"University of Warwick - Economics",33,52.3810194,-1.5630489,26060,NULL,"bocconi university",19163,189,220,2016-07-01,25,45.4488022,9.1898607
28072,19097,124,143,"University of Warwick - Economics",33,52.3810194,-1.5630489,28072,1,"university of bristol",19414,542,633,2016-07-01,100,51.4600545,-2.6049023
33139,19097,124,143,"University of Warwick - Economics",33,52.3810194,-1.5630489,33139,1,"university of amsterdam",20356,647,763,2017-07-01,37,52.3558182,4.9557263
27608,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,27608,1,"stockholm university",19322,433,500,2017-07-01,71,59.3621737,18.057831
27852,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,27852,6,"University of Cologne",19444,579,676,2016-01-01,38,50.9281625,6.9288192
27894,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,27894,1,"Washington University",19046,72,84,2017-01-01,84,38.648238,-90.3048746
27965,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,27965,1,"university of vienna",19342,254,298,2017-07-01,76,48.219108,16.3667991
28068,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,28068,1,"university of essex",19284,366,428,2017-07-01,49,51.8777259,0.9472069
28262,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,28262,1,"university of bristol",19414,542,633,2017-07-01,100,51.4600545,-2.6049023
32514,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,32514,1,"yale university",19217,290,336,2017-07-01,11,41.3138919,-72.9240345
32854,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,32854,1,"yale university",19217,290,336,2017-07-01,11,41.3138919,-72.9240345
33211,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,33211,1,"university of bristol",19414,542,633,2017-07-01,100,51.4600545,-2.6049023
38637,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,38637,1,"Cornell University",19822,361,420,2018-07-01,18,42.4534492,-76.4735027
1202,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,1202,0,"Cornell University",19386,361,1174,2015-12-01,18,42.4534492,-76.4735027
1621,19157,186,1233,"University of Oxford - Oxford University Centre for Business Taxation",8,51.7548164,-1.2543668,1621,15,"Georgetown University",19065,85,1419,2008-03-01,60,38.907565,-77.073308
2135,19157,186,1233,"University of Oxford - Oxford University Centre for Business Taxation",8,51.7548164,-1.2543668,2135,6,"University of Oxford",19150,186,217,2006-09-01,8,51.7574088,-1.2468664
2428,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,2428,1," Institute for International Economic Studies (IIES) at Stockholm University",19322,433,500,2009-09-01,71,59.3621737,18.057831
3104,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,3104,3,"University of Mannheim",19140,175,1384,2004-09-01,35,49.4837106,8.4622333
3159,19157,186,1233,"University of Oxford - Oxford University Centre for Business Taxation",8,51.7548164,-1.2543668,3159,2,"Stockholm University",19040,69,80,2018-09-01,71,59.3621737,18.057831
4309,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,4309,1,"University of California, Los Angeles ",21842,6,36,2007-07-01,20,34.068921,-118.4451811
4353,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,4353,6,"University of Nottingham",19835,974,1191,2010-01-01,38,52.9396807,-1.1944929
4513,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,4513,3,"London Business School",19430,564,660,2011-03-01,98,51.5261552,-0.160668
4530,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,4530,9,"University of Cambridge",19096,120,1203,2013-10-01,42,52.2042666,0.1149085
4611,19861,994,1217,"Erasmus University Rotterdam - Econometric Institute",40,51.91752,4.525585,4611,2,"University of Oxford ",19150,186,217,2015-01-01,8,51.7574088,-1.2468664
5007,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,5007,9,"University of Oxford",19150,186,217,2011-02-01,8,51.7574088,-1.2468664
5120,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,5120,7,"Blavatnik School of Government",19154,186,612,2017-03-01,8,51.7593224,-1.2642215
5218,20000,17,1221,"Duke University - Fuqua",15,35.9988399,-78.9472799,5218,2,"Cornell University",19384,361,603,2018-07-01,18,42.4473742,-76.4822234
5359,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,5359,7,"University of Nottingham",19835,974,1191,2010-01-01,38,52.9396807,-1.1944929
21732,19076,95,109,"Monash University - Department of Economics",41,-37.9105238,145.1362182,21732,1,"university of nottingham malaysia",19835,974,1191,2016-07-01,38,52.9396807,-1.1944929
4077,19862,994,1295,"Erasmus University Rotterdam - Behavioural Economics",40,51.91752,4.525585,4077,1,"University of Copenhagen",19633,761,902,2013-01-01,53,55.6878461,12.5696519
6268,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,6268,7,"university of Nottingham",19835,974,1191,2008-01-01,38,52.9396807,-1.1944929
6847,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,6847,4,"Columbia University",19007,22,29,2011-03-01,10,40.8077151,-73.9596015
7664,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,7664,7,"University College London",19176,90,235,2012-04-01,16,51.526067,-0.133295
7819,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,7819,2,"University of Bristol",21856,1082,1331,2015-09-01,100,51.4600545,-2.6049023
8341,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,8341,9,"University of Oxford",19150,186,217,2011-09-01,8,51.7574088,-1.2468664
8377,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,8377,6,"University of Bonn",19844,184,1206,2009-12-01,22,50.7296676,7.107807
8550,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,8550,2,"Shanghai University of Finance and Economics",20251,1067,1306,2011-09-01,56,31.306911,121.496763
8807,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,8807,6,"University of Bonn",19844,184,1206,2011-08-01,22,50.7296676,7.107807
8824,18997,13,20,"University of Maryland - Economics",24,38.9847953,-76.9440122,8824,13,"University of Chicago",19357,339,394,2011-09-01,2,41.7899222,-87.5973383
8984,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,8984,1,"Cornell University",19383,361,420,2011-07-01,18,42.4534492,-76.4735027
9423,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,9423,4,"University of Mannheim",19139,175,204,2009-03-01,35,49.4829556,8.461786
9897,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,9897,9,"University of Nottingham",19835,974,1191,2006-12-01,38,52.9396807,-1.1944929
10667,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,10667,7,"NUS Business School",19361,495,573,2018-07-01,27,1.2924099,103.7739968
10781,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,10781,1,"New York University",19620,742,881,2013-09-01,9,40.7290549,-73.9965233
11051,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,11051,1,"Georgetown University",19065,85,1419,2012-09-01,60,38.907565,-77.073308
11119,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,11119,1,"Toulouse School of Economics",19138,86,203,2009-09-01,21,43.6067724,1.4371122
11550,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,11550,2,"University of Oxford",19150,186,217,2010-09-01,8,51.7574088,-1.2468664
11653,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,11653,15,"Princeton University",19622,747,886,2016-07-01,13,40.3490675,-74.6555328
11862,18997,13,20,"University of Maryland - Economics",24,38.9847953,-76.9440122,11862,9,"University of Maryland",18997,13,20,2009-01-01,24,38.9847953,-76.9440122
11967,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,11967,9,"University of Cambridge",19093,120,139,2014-03-01,42,52.2010116,0.1084907
11968,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,11968,2,"University of Munich",19568,686,811,2018-07-01,29,48.1515559,11.582846
12014,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,12014,1,"Maastricht University",19148,59,810,2013-01-01,46,50.8448769,5.6848194
12248,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,12248,6,"University of Bonn",19844,184,1206,2010-05-01,22,50.7296676,7.107807
12352,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,12352,6,"University of Bonn",19844,184,1206,2008-04-01,22,50.7296676,7.107807
12387,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,12387,15,"University of Warwick",19097,124,143,2012-08-01,33,52.3810194,-1.5630489
12881,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,12881,6,"University of Oxford",19150,186,217,2012-09-01,8,51.7574088,-1.2468664
13184,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,13184,2,"Australian National University",19731,67,511,2018-01-01,78,-35.2773142,149.1239036
13201,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,13201,2,"University of Oxford",19150,186,217,2015-07-01,8,51.7574088,-1.2468664
13390,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,13390,6,"University of Bonn",19844,184,1206,2011-09-01,22,50.7296676,7.107807
13633,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,13633,1,HEC-Lausanne,19253,326,376,2005-03-01,88,46.5222371,6.5843318
13733,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,13733,7,"University of Cambridge",19093,120,139,2012-08-01,42,52.2010116,0.1084907
13859,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,13859,9,"University of Oxford",19150,186,217,2012-09-01,8,51.7574088,-1.2468664
14104,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,14104,3,"University of Essex",19284,366,428,2013-07-01,49,51.8777259,0.9472069
14118,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,14118,3,"University of Nottingham",19835,974,1191,2010-01-01,38,52.9396807,-1.1944929
14153,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,14153,1,"University of Mannheim",19139,175,204,2012-07-01,35,49.4829556,8.461786
14751,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,14751,6,"University of Oxford",19150,186,217,2015-10-01,8,51.7574088,-1.2468664
15331,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,15331,1,"University of Gothenburg",19757,894,1077,2016-08-01,100,0,0
15465,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,15465,9,LSE,19277,351,407,2012-05-01,5,51.5136884,-0.1167007
15532,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,15532,4,"University of Melbourne",19215,288,334,2013-09-01,42,-37.8013795,144.9593986
15639,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,15639,1,"University of Nottingham",19835,974,1191,2013-01-01,38,52.9396807,-1.1944929
15869,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,15869,6,"University of Oxford",19150,186,217,2010-09-01,8,51.7574088,-1.2468664
16185,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,16185,1,"Stanford University",19051,78,92,2012-01-01,3,37.4284807,-122.1658358
16776,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,16776,1,"University of Sydney",19454,589,688,2016-07-01,100,-33.8853411,151.1852555
18008,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,18008,15,"Georgetown University",19065,85,1419,2008-03-01,60,38.907565,-77.073308
18199,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,18199,1," University of New South Wales",19058,93,97,2013-09-01,58,-33.917347,151.2312675
18354,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,18354,6,"Maastricht University",19148,59,810,2009-11-01,46,50.8448769,5.6848194
18394,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,18394,1,"Maastricht University",19148,59,810,2012-07-01,46,50.8448769,5.6848194
18852,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,18852,6,"University of Cambridge",19093,120,139,2014-09-01,42,52.2010116,0.1084907
18921,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,18921,1,"University of Lausanne",19253,326,376,2015-09-01,88,46.5222371,6.5843318
18925,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,18925,9,"University of Nottingham",19835,974,1191,2014-12-01,38,52.9396807,-1.1944929
19220,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,19220,1,"Nottingham University Business School",19835,974,1191,2018-06-01,38,52.9396807,-1.1944929
19225,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,19225,6,"University of Oxford",19154,186,612,2013-10-01,8,51.7593224,-1.2642215
19229,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,19229,6,"University of Bonn",19845,184,1407,2014-09-01,22,50.7267715,7.0865227
19859,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,19859,2,"Australian National University",19731,67,511,2017-01-01,78,-35.2773142,149.1239036
19953,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,19953,7,"University College London",19176,90,235,2014-07-01,16,51.526067,-0.133295
19976,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,19976,6,"University of Oxford",19150,186,217,2014-09-01,8,51.7574088,-1.2468664
20142,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,20142,7,"University of Essex ",19284,366,428,2013-01-01,49,51.8777259,0.9472069
20287,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,20287,1,"Maastricht University",19148,59,810,2013-07-01,46,50.8448769,5.6848194
20356,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,20356,6,"University of Bonn",19844,184,1206,2013-08-01,22,50.7296676,7.107807
20471,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,20471,3,"University of Queensland",19208,266,310,2018-01-01,96,-27.494923,153.013491
20556,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,20556,9,"Singapore Management University",20255,1089,1347,2013-01-01,64,1.297537,103.8489704
20988,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,20988,3,"University of Oxford",19150,186,217,2016-10-01,8,51.7574088,-1.2468664
21076,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,21076,6,"University of Oxford",19150,186,217,2007-09-01,8,51.7574088,-1.2468664
21142,18997,13,20,"University of Maryland - Economics",24,38.9847953,-76.9440122,21142,1,"university of queensland",19208,266,310,2014-07-01,96,-27.494923,153.013491
21160,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,21160,1,"harvard university",19275,350,406,2016-07-01,1,42.376417,-71.1182727
21416,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,21416,9,"Duke University",19998,17,24,2016-07-01,15,36.0014258,-78.9382286
21619,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,21619,6,"University of Oxford",19157,186,1233,2017-09-01,8,51.7548164,-1.2543668
21682,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,21682,1,"University of British Columbia",19030,57,631,2012-01-01,47,49.2648239,-123.2537939
21802,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,21802,1,"Georgetown University",19065,85,1419,2015-07-01,60,38.907565,-77.073308
22060,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,22060,9,"Massachusetts Institute of Technology",19238,311,361,2009-06-01,7,42.3606249,-71.0835567
22168,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,22168,7,"University of Cambridge",19096,120,1203,2010-03-01,42,52.2042666,0.1149085
22274,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,22274,9,"University of Melbourne",19216,288,1305,2014-03-01,42,-37.8014,144.959407
22430,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,22430,1,"Arizona State University",19900,370,432,2012-08-01,72,33.4166016,-111.9341819
22716,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,22716,1,"university of cologne",19444,579,676,2016-07-01,38,50.9281625,6.9288192
22764,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,22764,9,"University of Oxford",19150,186,217,2008-07-01,8,51.7574088,-1.2468664
23327,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,23327,NULL,"harvard university",19275,350,406,2016-07-01,1,42.376417,-71.1182727
23401,19059,93,107,"University of New South Wales - School of Economics",58,-33.9167956,151.2295532,23401,1,"monash university",19076,95,109,2016-07-01,41,-37.9105238,145.1362182
23419,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,23419,1,"Maastricht University",19148,59,810,2016-07-01,46,50.8448769,5.6848194
23432,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,23432,6,"Yale University",19217,290,336,2015-07-01,11,41.3138919,-72.9240345
23719,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,23719,6,"University of Bonn",19844,184,1206,2013-09-01,22,50.7296676,7.107807
24049,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,24049,9," University of Oxford",19150,186,217,2012-05-01,8,51.7574088,-1.2468664
24084,19568,686,811,"University of Munich (LMU) - Department of Economics",29,48.1515559,11.582846,24084,NULL,"ludwig maximilian university of munich",19568,686,811,2016-07-01,29,48.1515559,11.582846
24125,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,24125,1,"university of nottingham",19835,974,1191,2016-07-01,38,52.9396807,-1.1944929
24228,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,24228,NULL,"georgetown university",19062,85,99,2016-07-01,60,38.9089853,-77.0734746
24285,19147,59,212,"Maastricht University - Department of Economics (AE1)",46,50.8471373,5.6867065,24285,NULL,"maastricht university",19147,59,212,2016-07-01,46,50.8471373,5.6867065
24320,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,24320,6,"University of Bonn",19844,184,1206,2009-09-01,22,50.7296676,7.107807
24358,19430,564,660,"London Business School - Economics",98,51.5261552,-0.160668,24358,1,"washington university in st. louisis",19046,72,84,2016-07-01,84,38.648238,-90.3048746
24419,19430,564,660,"London Business School - Economics",98,51.5261552,-0.160668,24419,1,"university of warwick",19097,124,143,2016-07-01,33,52.3810194,-1.5630489
24485,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,24485,NULL,"stockholm school of economics",19527,649,765,2016-07-01,93,59.3417181,18.0570142
24538,19147,59,212,"Maastricht University - Department of Economics (AE1)",46,50.8471373,5.6867065,24538,1,"tilburg university",19438,573,669,2016-07-01,22,51.5627987,5.042274
24607,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,24607,1,"Carnegie Mellon University",19127,158,522,2018-01-01,51,40.4410936,-79.9422009
24657,19102,134,154,"Pennsylvania State University - Economics",79,40.797324,-77.868361,24657,1,"university of virginia",19043,70,83,2016-07-01,57,38.034837,-78.5064309
24665,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,24665,2,"Monash University",19076,95,109,2018-07-01,41,-37.9105238,145.1362182
24674,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,24674,3,"Monash University",19076,95,109,2010-06-01,41,-37.9105238,145.1362182
24734,19757,894,1077,"University of Gothenburg - Department of Economics",100,0,0,24734,1,"columbia university",19007,22,29,2016-07-01,10,40.8077151,-73.9596015
24881,19102,134,154,"Pennsylvania State University - Economics",79,40.797324,-77.868361,24881,1,"university of tokyo",19776,915,1106,2016-07-01,100,35.7103178,139.7613879
24900,19378,513,596,"Texas A&M University  - Economics",31,30.5975452,-96.3526833,24900,1,"purdue university",19048,74,86,2016-07-01,93,40.4236941,-86.9110578
24963,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,24963,NULL,"university of oxford",19150,186,217,2016-07-01,8,51.7574088,-1.2468664
25108,19188,61,898,"VU University Amsterdam - Faculty of Economics and Business Administration",35,52.3337568,4.8657199,25108,1,"university of gothenburg",19757,894,1077,2016-07-01,100,0,0
25504,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,25504,7,"National University of Singapore",19329,439,507,2014-07-01,27,1.2966426,103.7763939
25842,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,25842,1,"Cornell University",19386,361,1174,2015-09-01,18,42.4534492,-76.4735027
25901,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,25901,2,"Australian National University",19733,67,1064,2011-03-01,78,-35.2874624,149.116167
25941,19568,686,811,"University of Munich (LMU) - Department of Economics",29,48.1515559,11.582846,25941,NULL,"university of oxford",19150,186,217,2016-07-01,8,51.7574088,-1.2468664
26039,19378,513,596,"Texas A&M University  - Economics",31,30.5975452,-96.3526833,26039,NULL,"yale university",19217,290,336,2016-07-01,11,41.3138919,-72.9240345
26053,19430,564,660,"London Business School - Economics",98,51.5261552,-0.160668,26053,1,"purdue university",19048,74,86,2016-07-01,93,40.4236941,-86.9110578
26122,19440,573,1358,"Tilburg University - Tilburg Law and Economics Center",22,51.5631406,5.0419736,26122,1,"university of melbourne",19215,288,334,2016-07-01,42,-37.8013795,144.9593986
26279,19430,564,660,"London Business School - Economics",98,51.5261552,-0.160668,26279,NULL,"university of oxford",19150,186,217,2016-07-01,8,51.7574088,-1.2468664
26551,19076,95,109,"Monash University - Department of Economics",41,-37.9105238,145.1362182,26551,NULL,"monash university",19076,95,109,2016-07-01,41,-37.9105238,145.1362182
